YEAR,WEEK,CUSTOMER_ID,STORE_ID,CATEGORY,CAT_DESC,TRANSACTIONS,QUANTITY,UNIQUE_ITEM,SALES
2012,13,83595,20004029,64,Food Packaging,2,4,2,2.94
2012,13,83595,20004029,66,Produce,3,21,11,38.69
2012,13,83595,20004029,70,Dairy,2,9,4,45.37
2012,13,83595,20004029,96,Seafood,1,2,1,18.98
2012,13,83629,20004029,6,Meals Solutions,1,1,1,6.97
2012,13,83629,20004029,20,Bakery,1,3,2,3.96
2012,13,83629,20004029,38,Snacks,1,2,1,5.94
2012,13,83629,20004029,58,Meats,1,4,1,9.96
2012,13,83629,20004029,64,Food Packaging,2,2,2,1.47
2012,13,83629,20004029,66,Produce,2,24,9,65.24
2012,13,83629,20004029,70,Dairy,2,4,3,12.96
2012,13,84162,20001323,38,Snacks,1,1,1,5.97
2012,13,84162,20001323,66,Produce,1,2,2,2.98
2012,13,85137,20001321,1,Beverages,1,3,1,16.47
2012,13,85137,20001321,38,Snacks,2,15,7,54.71
2012,13,85137,20001321,64,Food Packaging,1,3,1,2.94
2012,13,85137,20001321,66,Produce,1,1,1,2.49
2012,13,85137,20001321,70,Dairy,2,5,3,31.94
2012,13,89371,20001321,6,Meals Solutions,1,1,1,4.49
2012,13,89371,20001321,7,Baking Supplies,1,2,1,7.96
2012,13,89371,20001321,20,Bakery,1,1,1,6.99
2012,13,89371,20001321,38,Snacks,1,1,1,2.49
2012,13,89371,20001321,66,Produce,1,2,2,3.95
2012,13,89371,20001321,70,Dairy,1,1,1,1.98
2012,13,90097,20004029,20,Bakery,1,2,1,1.94
2012,13,93883,20001323,1,Beverages,1,6,2,29.94
2012,13,93883,20001323,6,Meals Solutions,1,2,2,7.47
2012,13,93883,20001323,7,Baking Supplies,1,3,1,13.47
2012,13,93883,20001323,20,Bakery,1,12,6,14.84
2012,13,93883,20001323,38,Snacks,1,3,1,7.47
2012,13,93883,20001323,66,Produce,2,11,6,30.87
2012,13,93883,20001323,70,Dairy,1,9,4,52.91
2012,13,94705,20001323,35,Breakfast Supplies,1,1,1,5.49
2012,13,94705,20001323,66,Produce,1,1,1,1.98
2012,13,95678,20001321,6,Meals Solutions,1,4,2,24.4
2012,13,95678,20001321,20,Bakery,1,2,1,5.96
2012,13,95678,20001321,38,Snacks,1,7,3,15.43
2012,13,95678,20001321,64,Food Packaging,1,1,1,0.49
2012,13,95678,20001321,66,Produce,1,4,3,11.44
2012,13,95678,20001321,70,Dairy,1,7,3,31.81
2012,13,97134,20004029,66,Produce,1,3,2,5.47
2012,13,97134,20004029,70,Dairy,1,1,1,6.98
2012,13,99088,20001321,66,Produce,1,4,2,5.96
2012,13,99495,20004029,6,Meals Solutions,1,1,1,1.49
2012,13,99495,20004029,38,Snacks,1,1,1,3.99
2012,13,99495,20004029,58,Meats,1,2,1,9.94
2012,13,102157,20004029,1,Beverages,1,1,1,3.97
2012,13,102157,20004029,6,Meals Solutions,1,1,1,0.49
2012,13,102157,20004029,20,Bakery,1,3,1,1.47
2012,13,102157,20004029,64,Food Packaging,1,1,1,0.98
2012,13,102157,20004029,66,Produce,2,10,3,28.3
2012,13,102157,20004029,70,Dairy,1,4,2,15.96
2012,13,102639,20001321,1,Beverages,1,1,1,1.49
2012,13,102639,20001321,20,Bakery,1,3,1,7.47
2012,13,102639,20001321,58,Meats,1,1,1,1.99
2012,13,102639,20001321,66,Produce,1,8,6,18.92
2012,13,102639,20001321,70,Dairy,2,10,4,32.85
2012,13,102964,20004053,35,Breakfast Supplies,1,2,1,4.98
2012,13,107576,20001323,20,Bakery,1,1,1,0.98
2012,13,109857,20001321,1,Beverages,1,1,1,5.99
2012,13,109857,20001321,7,Baking Supplies,1,1,1,2.97
2012,13,109857,20001321,20,Bakery,1,3,1,10.47
2012,13,109857,20001321,38,Snacks,1,4,1,1.96
2012,13,109857,20001321,64,Food Packaging,1,2,1,1.96
2012,13,109857,20001321,66,Produce,2,6,4,21.36
2012,13,109857,20001321,70,Dairy,1,2,1,6.98
2012,13,111991,20001319,1,Beverages,1,2,1,15.94
2012,13,111991,20001319,20,Bakery,1,6,3,15.92
2012,13,111991,20001319,38,Snacks,1,6,2,11.94
2012,13,111991,20001319,58,Meats,1,1,1,5.97
2012,13,111991,20001319,66,Produce,1,12,5,32.88
2012,13,111991,20001319,70,Dairy,1,5,2,36.91
2012,13,113319,20001321,20,Bakery,1,1,1,0.98
2012,13,113319,20001321,38,Snacks,1,2,2,3.98
2012,13,113319,20001321,58,Meats,1,1,1,8.97
2012,13,113319,20001321,66,Produce,1,10,8,30.83
2012,13,114706,20001323,7,Baking Supplies,1,1,1,1.49
2012,13,114706,20001323,20,Bakery,1,1,1,3.49
2012,13,114706,20001323,35,Breakfast Supplies,1,1,1,6.49
2012,13,114706,20001323,38,Snacks,1,6,2,29.94
2012,13,114706,20001323,43,General Merchandise,1,2,1,13.98
2012,13,114706,20001323,58,Meats,1,3,1,17.91
2012,13,114706,20001323,66,Produce,1,4,3,13.45
2012,13,114706,20001323,70,Dairy,1,6,2,30.94
2012,13,115382,20001323,1,Beverages,1,1,1,2.99
2012,13,115382,20001323,70,Dairy,1,1,1,2.49
2012,13,115730,20001319,7,Baking Supplies,1,1,1,0.49
2012,13,115730,20001319,20,Bakery,1,3,2,10.93
2012,13,115730,20001319,38,Snacks,1,4,2,14.95
2012,13,115730,20001319,58,Meats,1,1,1,3.49
2012,13,115730,20001319,66,Produce,1,10,4,13.36
2012,13,115730,20001319,70,Dairy,1,5,2,26.45
2012,13,116216,20001321,1,Beverages,1,2,2,6.95
2012,13,116216,20001321,6,Meals Solutions,1,2,1,12.98
2012,13,116216,20001321,20,Bakery,2,8,5,12.9
2012,13,116216,20001321,66,Produce,2,19,8,69.53
2012,13,116216,20001321,70,Dairy,2,4,3,19.93
2012,13,119410,20004053,1,Beverages,2,11,6,44.87
2012,13,119410,20004053,6,Meals Solutions,1,1,1,2.49
2012,13,119410,20004053,20,Bakery,2,5,3,10.91
2012,13,119410,20004053,38,Snacks,2,6,4,20.4
2012,13,119410,20004053,58,Meats,1,5,1,42.45
2012,13,119410,20004053,64,Food Packaging,1,1,1,0.49
2012,13,119410,20004053,66,Produce,2,16,7,52.66
2012,13,119410,20004053,70,Dairy,1,4,2,13.46
2012,13,120586,20004053,66,Produce,1,4,1,19.96
2012,13,121595,20001321,6,Meals Solutions,1,2,1,15.96
2012,13,121595,20001321,66,Produce,1,1,1,2.49
2012,13,122030,20001323,1,Beverages,1,2,1,7.94
2012,13,122030,20001323,6,Meals Solutions,1,3,1,26.94
2012,13,122030,20001323,7,Baking Supplies,1,2,1,0.98
2012,13,122030,20001323,20,Bakery,1,1,1,0.97
2012,13,122030,20001323,38,Snacks,1,2,1,8.98
2012,13,122030,20001323,66,Produce,1,13,5,33.24
2012,13,122030,20001323,70,Dairy,1,8,3,38.38
2012,13,126216,20001321,66,Produce,2,3,2,8.47
2012,13,127282,20001321,6,Meals Solutions,1,2,1,9.96
2012,13,127282,20001321,20,Bakery,1,6,2,14.9
2012,13,127282,20001321,35,Breakfast Supplies,1,7,1,31.43
2012,13,127282,20001321,38,Snacks,1,2,1,6.98
2012,13,127282,20001321,58,Meats,2,4,3,28.4
2012,13,127282,20001321,64,Food Packaging,1,3,1,1.47
2012,13,127282,20001321,66,Produce,2,17,8,44.25
2012,13,127282,20001321,70,Dairy,1,9,5,41.9
2012,13,131152,20001319,70,Dairy,1,3,2,10.47
2012,13,140382,20004053,66,Produce,1,1,1,2.49
2012,13,143462,20001321,1,Beverages,1,3,1,10.47
2012,13,143462,20001321,6,Meals Solutions,1,3,2,25.47
2012,13,143462,20001321,20,Bakery,1,3,2,7.43
2012,13,143462,20001321,38,Snacks,1,6,5,20.93
2012,13,143462,20001321,64,Food Packaging,1,1,1,1.99
2012,13,143462,20001321,66,Produce,1,6,4,15.38
2012,13,143462,20001321,70,Dairy,1,4,3,20.41
2012,13,143865,20001319,38,Snacks,1,1,1,1.49
2012,13,143865,20001319,58,Meats,1,2,1,11.98
2012,13,143865,20001319,66,Produce,1,3,2,2.47
2012,13,144405,20001321,1,Beverages,2,7,3,21.93
2012,13,144405,20001321,6,Meals Solutions,1,2,1,10.98
2012,13,144405,20001321,20,Bakery,1,9,3,18.77
2012,13,144405,20001321,38,Snacks,2,4,3,13.89
2012,13,144405,20001321,58,Meats,1,4,1,51.96
2012,13,144405,20001321,64,Food Packaging,2,5,1,2.45
2012,13,144405,20001321,66,Produce,2,28,11,121.39
2012,13,144405,20001321,70,Dairy,1,3,3,10.44
2012,13,145132,20001323,6,Meals Solutions,1,3,2,15.93
2012,13,145132,20001323,66,Produce,1,2,1,11.96
2012,13,151607,20001321,7,Baking Supplies,1,1,1,2.99
2012,13,151607,20001321,38,Snacks,1,1,1,3.49
2012,13,152492,20004053,6,Meals Solutions,1,1,1,11.98
2012,13,152492,20004053,38,Snacks,1,5,2,13.95
2012,13,152492,20004053,43,General Merchandise,1,1,1,7.99
2012,13,152492,20004053,58,Meats,1,1,1,4.49
2012,13,152492,20004053,66,Produce,2,17,8,53.76
2012,13,152492,20004053,70,Dairy,1,1,1,1.49
2012,13,153389,20001321,6,Meals Solutions,1,5,3,22.45
2012,13,153389,20001321,20,Bakery,2,9,5,30.83
2012,13,153389,20001321,35,Breakfast Supplies,1,2,1,6.98
2012,13,153389,20001321,38,Snacks,2,5,2,24.95
2012,13,153389,20001321,58,Meats,1,1,1,6.97
2012,13,153389,20001321,64,Food Packaging,1,1,1,0.49
2012,13,153389,20001321,66,Produce,2,10,7,23.83
2012,13,153389,20001321,70,Dairy,1,2,2,5.47
2012,13,153389,20001321,96,Seafood,1,1,1,9.49
2012,13,154369,20001319,6,Meals Solutions,2,7,4,36.88
2012,13,154369,20001319,20,Bakery,1,2,1,6.98
2012,13,154369,20001319,35,Breakfast Supplies,1,3,1,17.91
2012,13,154369,20001319,64,Food Packaging,1,3,1,2.94
2012,13,154369,20001319,66,Produce,2,23,8,43.68
2012,13,157615,20001323,6,Meals Solutions,1,4,2,29.44
2012,13,157615,20001323,38,Snacks,1,3,1,7.47
2012,13,157615,20001323,70,Dairy,1,1,1,2.98
2012,13,157977,20001321,6,Meals Solutions,1,2,1,5.96
2012,13,157977,20001321,66,Produce,1,4,1,19.96
2012,13,158411,20001323,1,Beverages,1,5,2,9.43
2012,13,158411,20001323,38,Snacks,1,4,1,17.96
2012,13,158411,20001323,66,Produce,1,15,7,39.29
2012,13,158411,20001323,70,Dairy,1,5,2,22.45
2012,13,159417,20001323,38,Snacks,1,1,1,1.49
2012,13,159417,20001323,66,Produce,1,1,1,2.49
2012,13,159480,20004029,7,Baking Supplies,1,4,1,5.96
2012,13,159480,20004029,35,Breakfast Supplies,1,5,1,2.45
2012,13,159480,20004029,38,Snacks,1,1,1,0.49
2012,13,159480,20004029,64,Food Packaging,1,2,1,0.98
2012,13,159480,20004029,66,Produce,1,8,6,23.86
2012,13,159480,20004029,70,Dairy,1,7,2,23.43
2012,13,159610,20004029,38,Snacks,1,1,1,4.49
2012,13,159610,20004029,70,Dairy,1,2,1,8.98
2012,13,162239,20001323,38,Snacks,1,1,1,4.98
2012,13,163865,20001323,38,Snacks,1,1,1,3.97
2012,13,163865,20001323,66,Produce,1,6,3,14.92
2012,13,163865,20001323,70,Dairy,1,4,2,10.88
2012,13,166484,20001323,1,Beverages,1,1,1,5.49
2012,13,166484,20001323,20,Bakery,1,6,2,18.94
2012,13,166484,20001323,64,Food Packaging,1,1,1,0.49
2012,13,166484,20001323,66,Produce,1,6,5,15.44
2012,13,166484,20001323,70,Dairy,1,6,3,31.38
2012,13,171128,20004053,38,Snacks,1,6,2,31.84
2012,13,171128,20004053,58,Meats,1,4,1,23.88
2012,13,171128,20004053,66,Produce,1,18,6,33.14
2012,13,171128,20004053,70,Dairy,1,16,9,60.26
2012,13,171836,20001323,66,Produce,1,3,3,8.47
2012,13,173710,20001321,6,Meals Solutions,1,2,1,10.98
2012,13,173710,20001321,58,Meats,1,2,1,22.98
2012,13,174974,20001321,1,Beverages,1,6,3,28.94
2012,13,174974,20001321,20,Bakery,1,3,1,1.47
2012,13,174974,20001321,38,Snacks,1,3,1,11.94
2012,13,174974,20001321,66,Produce,1,1,1,0.99
2012,13,181591,20001321,35,Breakfast Supplies,1,2,1,5.98
2012,13,181591,20001321,38,Snacks,1,3,2,7.95
2012,13,181591,20001321,66,Produce,1,8,3,24.92
2012,13,181591,20001321,70,Dairy,1,1,1,3.49
2012,13,182383,20001323,1,Beverages,1,3,1,10.47
2012,13,182383,20001323,6,Meals Solutions,1,3,1,20.91
2012,13,182383,20001323,38,Snacks,1,1,1,1.49
2012,13,182383,20001323,66,Produce,1,10,6,22.88
2012,13,182383,20001323,70,Dairy,1,5,2,21.41
2012,13,184552,20004053,6,Meals Solutions,1,1,1,2.97
2012,13,184552,20004053,20,Bakery,1,10,2,37.86
2012,13,184552,20004053,35,Breakfast Supplies,1,3,1,4.47
2012,13,184552,20004053,38,Snacks,1,3,1,5.97
2012,13,184552,20004053,66,Produce,2,16,10,46.72
2012,13,184552,20004053,70,Dairy,2,21,8,100.67
2012,13,187571,20001319,1,Beverages,1,6,2,25.44
2012,13,187571,20001319,38,Snacks,1,1,1,3.98
2012,13,187571,20001319,43,General Merchandise,1,2,1,4.98
2012,13,187571,20001319,66,Produce,1,6,2,15.94
2012,13,187571,20001319,70,Dairy,1,1,1,1.49
2012,13,188514,20004029,6,Meals Solutions,1,1,1,4.49
2012,13,188514,20004029,20,Bakery,1,2,2,6.46
2012,13,188514,20004029,35,Breakfast Supplies,1,4,1,19.92
2012,13,188514,20004029,66,Produce,1,6,4,20.93
2012,13,188514,20004029,70,Dairy,1,5,3,15.41
2012,13,189501,20004029,20,Bakery,1,3,2,9.47
2012,13,189501,20004029,38,Snacks,1,2,1,9.98
2012,13,189501,20004029,66,Produce,1,9,6,23.85
2012,13,189501,20004029,70,Dairy,1,5,1,14.85
2012,13,191470,20001321,1,Beverages,1,3,1,7.47
2012,13,191470,20001321,20,Bakery,1,2,2,1.98
2012,13,191470,20001321,35,Breakfast Supplies,1,4,1,25.96
2012,13,191470,20001321,38,Snacks,2,6,3,17.94
2012,13,191470,20001321,58,Meats,1,1,1,4.98
2012,13,191470,20001321,64,Food Packaging,1,2,2,1.47
2012,13,191470,20001321,66,Produce,2,9,4,20.9
2012,13,191470,20001321,70,Dairy,2,9,5,39.34
2012,13,194841,20001321,1,Beverages,2,9,3,24.88
2012,13,194841,20001321,20,Bakery,1,6,2,7.9
2012,13,194841,20001321,35,Breakfast Supplies,2,5,3,12.89
2012,13,194841,20001321,38,Snacks,3,6,3,20.92
2012,13,194841,20001321,58,Meats,2,4,2,14.46
2012,13,194841,20001321,64,Food Packaging,2,3,2,2.45
2012,13,194841,20001321,66,Produce,3,18,10,31.24
2012,13,194841,20001321,70,Dairy,3,4,4,21.42
2012,13,194849,20001321,7,Baking Supplies,1,1,1,4.99
2012,13,194849,20001321,20,Bakery,1,4,1,19.92
2012,13,194849,20001321,38,Snacks,1,8,2,23.84
2012,13,194849,20001321,66,Produce,1,9,5,24.81
2012,13,194849,20001321,70,Dairy,1,10,4,39.88
2012,13,195743,20001321,38,Snacks,1,1,1,1.97
2012,13,196659,20001321,6,Meals Solutions,1,2,2,9.98
2012,13,196659,20001321,20,Bakery,1,6,3,21.9
2012,13,196659,20001321,38,Snacks,2,2,2,9.48
2012,13,196659,20001321,66,Produce,2,3,2,7.47
2012,13,196659,20001321,70,Dairy,1,1,1,5.99
2012,13,197635,20004029,7,Baking Supplies,1,4,1,9.96
2012,13,197635,20004029,66,Produce,1,2,2,3.47
2012,13,199130,20001323,1,Beverages,1,2,1,1.98
2012,13,199130,20001323,20,Bakery,1,6,3,18.94
2012,13,199130,20001323,38,Snacks,1,3,2,10.47
2012,13,199130,20001323,43,General Merchandise,1,1,1,1.99
2012,13,199130,20001323,66,Produce,1,2,1,7.94
2012,13,199130,20001323,70,Dairy,1,3,1,13.47
2012,13,200132,20001321,38,Snacks,1,4,2,1.96
2012,13,200132,20001321,66,Produce,1,2,1,7.96
2012,13,200132,20001321,96,Seafood,1,3,1,22.47
2012,13,201366,20001321,1,Beverages,2,4,2,22.89
2012,13,201366,20001321,6,Meals Solutions,1,3,2,20.94
2012,13,201366,20001321,58,Meats,2,3,2,21.45
2012,13,201366,20001321,66,Produce,2,12,7,37.33
2012,13,202720,20004029,66,Produce,1,2,1,0.98
2012,13,202914,20004053,6,Meals Solutions,1,2,1,7.94
2012,13,202914,20004053,20,Bakery,1,1,1,3.49
2012,13,202914,20004053,38,Snacks,1,2,2,5.97
2012,13,202914,20004053,58,Meats,1,3,1,13.47
2012,13,203667,20004029,70,Dairy,1,3,1,22.47
2012,13,207919,20001323,1,Beverages,1,1,1,1.98
2012,13,207919,20001323,20,Bakery,1,3,1,4.47
2012,13,207919,20001323,43,General Merchandise,1,2,1,4.98
2012,13,207919,20001323,70,Dairy,1,5,2,25.91
2012,13,210081,20001323,1,Beverages,1,1,1,2.98
2012,13,211549,20001321,6,Meals Solutions,1,2,1,8.98
2012,13,211549,20001321,20,Bakery,2,3,2,3.47
2012,13,211549,20001321,35,Breakfast Supplies,1,3,1,7.47
2012,13,211549,20001321,38,Snacks,1,6,3,26.93
2012,13,211549,20001321,58,Meats,2,5,3,42.45
2012,13,211549,20001321,64,Food Packaging,1,2,1,0.98
2012,13,211549,20001321,66,Produce,2,11,7,29.35
2012,13,212429,20001321,1,Beverages,1,8,4,39.88
2012,13,212429,20001321,6,Meals Solutions,2,11,4,47.87
2012,13,212429,20001321,20,Bakery,2,4,2,13.96
2012,13,212429,20001321,38,Snacks,2,12,5,52.3
2012,13,212429,20001321,48,Over the Counter,1,3,2,7.97
2012,13,212429,20001321,66,Produce,3,24,12,67.17
2012,13,212429,20001321,70,Dairy,3,6,4,18.94
2012,13,215734,20001321,1,Beverages,1,1,1,6.49
2012,13,215734,20001321,6,Meals Solutions,1,1,1,4.49
2012,13,215734,20001321,38,Snacks,1,1,1,3.49
2012,13,215734,20001321,66,Produce,1,1,1,0.98
2012,13,215734,20001321,70,Dairy,1,2,2,9.46
2012,13,215741,20001321,6,Meals Solutions,1,4,1,21.96
2012,13,215741,20001321,20,Bakery,1,3,2,6.92
2012,13,215741,20001321,38,Snacks,1,2,2,7.46
2012,13,215741,20001321,66,Produce,1,6,3,15.86
2012,13,215741,20001321,70,Dairy,1,1,1,3.49
2012,13,216040,20001323,20,Bakery,1,4,1,1.96
2012,13,216040,20001323,35,Breakfast Supplies,1,4,1,21.96
2012,13,216040,20001323,38,Snacks,1,6,3,19.91
2012,13,216040,20001323,66,Produce,1,10,6,19.9
2012,13,216040,20001323,70,Dairy,1,1,1,1.49
2012,13,217493,20001323,38,Snacks,1,1,1,1.49
2012,13,217493,20001323,66,Produce,1,1,1,1.49
2012,13,221009,20001323,48,Over the Counter,1,1,1,4.49
2012,13,222361,20004029,66,Produce,1,2,1,3.94
2012,13,224396,20001321,1,Beverages,1,3,2,11.97
2012,13,224396,20001321,20,Bakery,1,2,1,7.96
2012,13,224396,20001321,38,Snacks,1,3,2,5.97
2012,13,224396,20001321,66,Produce,1,8,5,17.36
2012,13,224396,20001321,70,Dairy,1,7,4,19.41
2012,13,225122,20001321,66,Produce,1,7,5,25.34
2012,13,233689,20001321,66,Produce,1,5,1,17.45
2012,13,234811,20001319,66,Produce,2,8,4,24.34
2012,13,234811,20001319,70,Dairy,1,2,1,8.98
2012,13,238269,20001323,1,Beverages,1,3,1,10.47
2012,13,238269,20001323,66,Produce,1,2,2,5.47
2012,13,243132,20004053,35,Breakfast Supplies,1,5,1,34.95
2012,13,243132,20004053,38,Snacks,1,4,2,6.44
2012,13,243132,20004053,64,Food Packaging,1,5,1,19.9
2012,13,243132,20004053,66,Produce,1,10,5,19.88
2012,13,243132,20004053,70,Dairy,1,8,4,38.82
2012,13,243738,20004029,6,Meals Solutions,1,2,2,8.47
2012,13,243738,20004029,20,Bakery,1,10,3,17.9
2012,13,243738,20004029,35,Breakfast Supplies,1,3,1,7.47
2012,13,243738,20004029,64,Food Packaging,1,6,2,3.43
2012,13,243738,20004029,66,Produce,1,9,5,28.78
2012,13,243738,20004029,70,Dairy,1,4,3,23.95
2012,13,245564,20001323,6,Meals Solutions,1,13,5,63.3
2012,13,245564,20001323,58,Meats,1,2,1,63.96
2012,13,245564,20001323,64,Food Packaging,1,2,1,1.96
2012,13,245564,20001323,66,Produce,1,5,2,15.45
2012,13,247146,20004029,1,Beverages,1,8,2,16.83
2012,13,247146,20004029,6,Meals Solutions,1,3,1,14.94
2012,13,247146,20004029,20,Bakery,1,2,1,8.98
2012,13,247146,20004029,38,Snacks,1,13,4,22.37
2012,13,247146,20004029,64,Food Packaging,1,4,1,1.96
2012,13,247146,20004029,66,Produce,1,1,1,4.49
2012,13,247146,20004029,70,Dairy,1,2,1,7.94
2012,13,248780,20001321,66,Produce,1,1,1,1.49
2012,13,249122,20004029,58,Meats,1,2,1,11.94
2012,13,252415,20004053,66,Produce,1,3,1,4.47
2012,13,252735,20004053,6,Meals Solutions,1,1,1,7.98
2012,13,252735,20004053,38,Snacks,1,3,1,10.47
2012,13,252735,20004053,58,Meats,1,3,1,14.94
2012,13,252735,20004053,66,Produce,2,5,4,10.93
2012,13,254362,20004053,20,Bakery,1,1,1,1.49
2012,13,254713,20001323,1,Beverages,1,4,2,9.9
2012,13,254713,20001323,58,Meats,1,1,1,9.49
2012,13,256894,20004029,1,Beverages,1,3,2,10.47
2012,13,256894,20004029,7,Baking Supplies,1,9,2,43.35
2012,13,256894,20004029,20,Bakery,1,2,1,7.96
2012,13,256894,20004029,38,Snacks,1,2,1,9.96
2012,13,256894,20004029,43,General Merchandise,1,2,1,6.98
2012,13,256894,20004029,64,Food Packaging,2,2,1,1.96
2012,13,256894,20004029,66,Produce,2,3,3,6.45
2012,13,256894,20004029,70,Dairy,1,2,1,4.98
2012,13,258050,20004029,20,Bakery,1,1,1,4.98
2012,13,258050,20004029,38,Snacks,1,1,1,4.49
2012,13,258050,20004029,64,Food Packaging,1,2,1,1.96
2012,13,258050,20004029,70,Dairy,1,4,1,17.96
2012,13,258586,20004029,1,Beverages,1,6,2,28.9
2012,13,258586,20004029,7,Baking Supplies,1,1,1,4.97
2012,13,258586,20004029,38,Snacks,1,2,2,4.48
2012,13,258586,20004029,58,Meats,1,6,2,52.86
2012,13,258586,20004029,64,Food Packaging,1,1,1,0.98
2012,13,258586,20004029,66,Produce,1,4,4,11.96
2012,13,258586,20004029,70,Dairy,1,1,1,4.49
2012,13,259028,20004029,66,Produce,2,9,3,41.85
2012,13,260350,20004029,1,Beverages,1,1,1,5.97
2012,13,260350,20004029,6,Meals Solutions,1,1,1,2.49
2012,13,260350,20004029,20,Bakery,1,2,1,6.98
2012,13,260350,20004029,35,Breakfast Supplies,1,1,1,2.49
2012,13,260350,20004029,38,Snacks,1,2,2,4.47
2012,13,260350,20004029,64,Food Packaging,1,1,1,0.98
2012,13,260350,20004029,66,Produce,1,7,5,21.87
2012,13,260350,20004029,70,Dairy,1,3,2,13.92
2012,13,260826,20001321,66,Produce,1,2,1,11.96
2012,13,260826,20001321,70,Dairy,1,3,1,4.47
2012,13,262571,20004029,64,Food Packaging,1,3,1,2.94
2012,13,262571,20004029,66,Produce,1,9,4,15.84
2012,13,262571,20004029,70,Dairy,1,1,1,2.98
2012,13,264284,20001319,1,Beverages,1,3,1,4.47
2012,13,264284,20001319,20,Bakery,1,1,1,0.98
2012,13,264284,20001319,66,Produce,1,8,5,15.42
2012,13,264284,20001319,70,Dairy,1,1,1,4.49
2012,13,267261,20001323,48,Over the Counter,1,4,1,29.96
2012,13,267500,20004029,35,Breakfast Supplies,1,3,1,8.94
2012,13,267500,20004029,58,Meats,1,4,1,25.96
2012,13,267500,20004029,66,Produce,1,8,5,33.32
2012,13,267500,20004029,70,Dairy,1,5,4,25.43
2012,13,268301,20004029,6,Meals Solutions,1,2,2,7.47
2012,13,268301,20004029,20,Bakery,1,2,1,8.98
2012,13,268301,20004029,64,Food Packaging,1,1,1,0.98
2012,13,268301,20004029,66,Produce,1,1,1,4.49
2012,13,268500,20001319,1,Beverages,1,4,2,16.45
2012,13,268500,20001319,6,Meals Solutions,1,1,1,6.98
2012,13,268500,20001319,38,Snacks,1,3,1,4.47
2012,13,268500,20001319,43,General Merchandise,1,2,1,2.98
2012,13,268500,20001319,48,Over the Counter,1,2,1,11.98
2012,13,268500,20001319,64,Food Packaging,1,4,1,1.96
2012,13,268500,20001319,66,Produce,1,1,1,3.97
2012,13,268500,20001319,70,Dairy,1,6,2,40.38
2012,13,269603,20001321,1,Beverages,1,2,1,5.96
2012,13,269603,20001321,20,Bakery,2,9,5,13.37
2012,13,269603,20001321,38,Snacks,1,2,1,7.98
2012,13,269603,20001321,64,Food Packaging,1,1,1,0.98
2012,13,269603,20001321,66,Produce,2,17,8,41.33
2012,13,269603,20001321,70,Dairy,1,14,6,45.76
2012,13,270493,20001323,1,Beverages,1,3,2,15.47
2012,13,270493,20001323,38,Snacks,1,7,1,17.43
2012,13,270493,20001323,64,Food Packaging,1,2,1,1.96
2012,13,270493,20001323,70,Dairy,1,3,2,13.97
2012,13,270513,20004029,38,Snacks,1,3,1,5.91
2012,13,270513,20004029,66,Produce,2,8,4,19.85
2012,13,270513,20004029,70,Dairy,1,19,3,89.64
2012,13,270831,20001321,1,Beverages,1,5,1,24.9
2012,13,270831,20001321,6,Meals Solutions,1,3,1,19.47
2012,13,270831,20001321,20,Bakery,1,1,1,2.49
2012,13,270831,20001321,35,Breakfast Supplies,1,7,2,37.35
2012,13,270831,20001321,38,Snacks,1,2,1,6.98
2012,13,270831,20001321,58,Meats,1,3,1,11.97
2012,13,270831,20001321,64,Food Packaging,1,2,1,1.96
2012,13,270831,20001321,66,Produce,1,6,4,17.4
2012,13,270831,20001321,70,Dairy,1,2,1,8.98
2012,13,271602,20004029,20,Bakery,1,1,1,1.49
2012,13,271602,20004029,66,Produce,1,5,2,14.95
2012,13,273787,20001321,38,Snacks,1,2,1,3.96
2012,13,273787,20001321,64,Food Packaging,1,1,1,0.98
2012,13,273787,20001321,66,Produce,1,1,1,1.49
2012,13,274955,20001319,1,Beverages,1,3,2,6.47
2012,13,274955,20001319,48,Over the Counter,1,2,1,12.98
2012,13,274955,20001319,66,Produce,1,4,2,12.92
2012,13,274955,20001319,70,Dairy,1,6,3,29.91
2012,13,276224,20001321,66,Produce,1,2,1,3.96
2012,13,279401,20004029,6,Meals Solutions,1,1,1,3.99
2012,13,279401,20004029,20,Bakery,1,1,1,3.49
2012,13,279401,20004029,38,Snacks,1,7,3,24.88
2012,13,279401,20004029,58,Meats,1,3,1,79.47
2012,13,279401,20004029,64,Food Packaging,1,1,1,0.49
2012,13,279401,20004029,70,Dairy,1,1,1,4.97
2012,13,280664,20001323,58,Meats,1,2,1,9.98
2012,13,283409,20001319,1,Beverages,1,3,1,8.91
2012,13,283409,20001319,6,Meals Solutions,1,3,1,32.97
2012,13,283409,20001319,66,Produce,1,2,1,9.96
2012,13,284320,20001323,66,Produce,2,6,3,8.94
2012,13,285350,20001321,1,Beverages,2,9,3,24.41
2012,13,285350,20001321,6,Meals Solutions,2,5,3,16.89
2012,13,285350,20001321,7,Baking Supplies,1,1,1,2.98
2012,13,285350,20001321,20,Bakery,2,6,2,24.86
2012,13,285350,20001321,38,Snacks,1,1,1,5.49
2012,13,285350,20001321,58,Meats,1,6,1,38.94
2012,13,285350,20001321,64,Food Packaging,1,2,1,0.98
2012,13,285350,20001321,66,Produce,3,14,8,31.35
2012,13,285350,20001321,70,Dairy,2,2,2,9.96
2012,13,286563,20001321,6,Meals Solutions,1,1,1,12.97
